NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MUSCLE STRUCTURE DEVELOPMENT%GOBP%GO:0061061	MUSCLE STRUCTURE DEVELOPMENT%GOBP%GO:0061061		181	0.6659035	2.007389	0.0	8.073817E-6	0.001	1836	tags=36%, list=12%, signal=40%	
POSITIVE REGULATION OF ANGIOGENESIS%GOBP%GO:0045766	POSITIVE REGULATION OF ANGIOGENESIS%GOBP%GO:0045766		76	0.7260707	2.0065048	0.0	7.995431E-6	0.001	1559	tags=41%, list=10%, signal=45%	
MESENCHYME DEVELOPMENT%GOBP%GO:0060485	MESENCHYME DEVELOPMENT%GOBP%GO:0060485		100	0.7006945	2.004382	0.0	7.918552E-6	0.001	1903	tags=43%, list=13%, signal=49%	
TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0007178	TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0007178		135	0.6771895	2.0032952	0.0	7.843137E-6	0.001	2246	tags=41%, list=15%, signal=47%	
OSTEOBLAST DIFFERENTIATION%GOBP%GO:0001649	OSTEOBLAST DIFFERENTIATION%GOBP%GO:0001649		70	0.72838366	2.0020971	0.0	7.769145E-6	0.001	1228	tags=29%, list=8%, signal=31%	
REGULATION OF CARTILAGE DEVELOPMENT%GOBP%GO:0061035	REGULATION OF CARTILAGE DEVELOPMENT%GOBP%GO:0061035		28	0.84404105	2.0020201	0.0	7.696536E-6	0.001	1329	tags=61%, list=9%, signal=66%	
SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048705	SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048705		58	0.74270123	2.0020003	0.0	7.6252722E-6	0.001	1486	tags=43%, list=10%, signal=48%	
REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903844	REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903844		70	0.72958726	2.0008314	0.0	7.5553157E-6	0.001	1841	tags=31%, list=12%, signal=36%	
CELLULAR RESPONSE TO BMP STIMULUS%GOBP%GO:0071773	CELLULAR RESPONSE TO BMP STIMULUS%GOBP%GO:0071773		67	0.74145275	2.0007164	0.0	7.486631E-6	0.001	1855	tags=46%, list=12%, signal=52%	
MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:0002009	MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:0002009		158	0.66995233	1.9959054	0.0	7.419184E-6	0.001	1947	tags=37%, list=13%, signal=42%	
MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME DATABASE ID RELEASE 61%2129379	MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME DATABASE ID RELEASE 61%2129379		29	0.83393973	1.9952368	0.0	7.3529413E-6	0.001	1873	tags=69%, list=12%, signal=79%	
FOREBRAIN DEVELOPMENT%GOBP%GO:0030900	FOREBRAIN DEVELOPMENT%GOBP%GO:0030900		90	0.70570344	1.9947028	0.0	7.2878706E-6	0.001	2550	tags=48%, list=17%, signal=57%	
POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050679	POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050679		88	0.7105051	1.9945863	0.0	7.2239422E-6	0.001	1548	tags=44%, list=10%, signal=49%	
REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0017015	REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0017015		70	0.72958726	1.9924756	0.0	1.4339755E-5	0.002	1841	tags=31%, list=12%, signal=36%	
SENSORY ORGAN MORPHOGENESIS%GOBP%GO:0090596	SENSORY ORGAN MORPHOGENESIS%GOBP%GO:0090596		79	0.71334934	1.9918764	0.0	1.4216136E-5	0.002	1711	tags=37%, list=11%, signal=41%	
KIDNEY EPITHELIUM DEVELOPMENT%GOBP%GO:0072073	KIDNEY EPITHELIUM DEVELOPMENT%GOBP%GO:0072073		48	0.7618682	1.98667	0.0	2.7981365E-5	0.004	1561	tags=46%, list=10%, signal=51%	
COLLAGEN DEGRADATION%REACTOME%R-HSA-1442490.3	COLLAGEN DEGRADATION%REACTOME%R-HSA-1442490.3		30	0.8328593	1.9860992	0.0	2.7744234E-5	0.004	710	tags=40%, list=5%, signal=42%	
REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901342	REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901342		164	0.65787023	1.9838359	0.0	2.7511089E-5	0.004	1910	tags=40%, list=13%, signal=46%	
RESPONSE TO BMP%GOBP%GO:0071772	RESPONSE TO BMP%GOBP%GO:0071772		67	0.74145275	1.983068	0.0	2.7281829E-5	0.004	1855	tags=46%, list=12%, signal=52%	
APPENDAGE DEVELOPMENT%GOBP%GO:0048736	APPENDAGE DEVELOPMENT%GOBP%GO:0048736		52	0.7505723	1.9818037	0.0	2.705636E-5	0.004	2487	tags=52%, list=16%, signal=62%	
CHONDROITIN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0050654	CHONDROITIN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0050654		28	0.8325521	1.9808674	0.0	2.6834587E-5	0.004	734	tags=36%, list=5%, signal=37%	
LIMB DEVELOPMENT%GOBP%GO:0060173	LIMB DEVELOPMENT%GOBP%GO:0060173		52	0.7505723	1.9754238	0.0	3.3257136E-5	0.005	2487	tags=52%, list=16%, signal=62%	
NABA_ECM_AFFILIATED%MSIGDB_C2%NABA_ECM_AFFILIATED	NABA_ECM_AFFILIATED%MSIGDB_C2%NABA_ECM_AFFILIATED		113	0.67725873	1.9690735	0.0	3.95602E-5	0.006	1087	tags=28%, list=7%, signal=30%	
CHONDROITIN SULFATE METABOLIC PROCESS%GOBP%GO:0030204	CHONDROITIN SULFATE METABOLIC PROCESS%GOBP%GO:0030204		27	0.8369844	1.9645971	0.0	4.5784116E-5	0.007	734	tags=37%, list=5%, signal=39%	
HALLMARK_ANGIOGENESIS%MSIGDB_C2%HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS%MSIGDB_C2%HALLMARK_ANGIOGENESIS		32	0.80706894	1.9636055	0.0	4.5420747E-5	0.007	1014	tags=38%, list=7%, signal=40%	
EYE MORPHOGENESIS%GOBP%GO:0048592	EYE MORPHOGENESIS%GOBP%GO:0048592		55	0.74241817	1.9635298	0.0	4.5063105E-5	0.007	1711	tags=42%, list=11%, signal=47%	
CELL-SUBSTRATE ADHESION%GOBP%GO:0031589	CELL-SUBSTRATE ADHESION%GOBP%GO:0031589		100	0.6890139	1.9626572	0.0	4.471105E-5	0.007	2212	tags=42%, list=15%, signal=49%	
SPROUTING ANGIOGENESIS%GOBP%GO:0002040	SPROUTING ANGIOGENESIS%GOBP%GO:0002040		38	0.8035642	1.9616051	0.0	4.4364453E-5	0.007	1560	tags=58%, list=10%, signal=64%	
REGULATION OF FOCAL ADHESION ASSEMBLY%GOBP%GO:0051893	REGULATION OF FOCAL ADHESION ASSEMBLY%GOBP%GO:0051893		37	0.7872532	1.9613068	0.0	4.402319E-5	0.007	1449	tags=43%, list=10%, signal=48%	
TELENCEPHALON DEVELOPMENT%GOBP%GO:0021537	TELENCEPHALON DEVELOPMENT%GOBP%GO:0021537		66	0.7266088	1.9606545	0.0	4.3687134E-5	0.007	2330	tags=42%, list=15%, signal=50%	
REGULATION OF CELL-SUBSTRATE JUNCTION ASSEMBLY%GOBP%GO:0090109	REGULATION OF CELL-SUBSTRATE JUNCTION ASSEMBLY%GOBP%GO:0090109		37	0.7872532	1.9603437	0.0	4.3356173E-5	0.007	1449	tags=43%, list=10%, signal=48%	
NCAM1 INTERACTIONS%REACTOME DATABASE ID RELEASE 61%419037	NCAM1 INTERACTIONS%REACTOME DATABASE ID RELEASE 61%419037		30	0.82559764	1.959988	0.0	4.3030184E-5	0.007	1480	tags=53%, list=10%, signal=59%	
NON-INTEGRIN MEMBRANE-ECM INTERACTIONS%REACTOME%R-HSA-3000171.2	NON-INTEGRIN MEMBRANE-ECM INTERACTIONS%REACTOME%R-HSA-3000171.2		40	0.7740608	1.9580675	0.0	4.2709064E-5	0.007	1479	tags=52%, list=10%, signal=58%	
POSITIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1904018	POSITIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1904018		87	0.7075553	1.9551866	0.0	5.428681E-5	0.009	1559	tags=41%, list=10%, signal=46%	
BRANCHING MORPHOGENESIS OF AN EPITHELIAL TUBE%GOBP%GO:0048754	BRANCHING MORPHOGENESIS OF AN EPITHELIAL TUBE%GOBP%GO:0048754		38	0.7765777	1.9546337	0.0	5.3887645E-5	0.009	1903	tags=53%, list=13%, signal=60%	
EMBRYONIC SKELETAL SYSTEM DEVELOPMENT%GOBP%GO:0048706	EMBRYONIC SKELETAL SYSTEM DEVELOPMENT%GOBP%GO:0048706		36	0.789399	1.9529513	0.0	5.3494303E-5	0.009	1329	tags=50%, list=9%, signal=55%	
MUSCLE CELL DIFFERENTIATION%GOBP%GO:0042692	MUSCLE CELL DIFFERENTIATION%GOBP%GO:0042692		104	0.6859963	1.9512876	0.0	5.9020196E-5	0.01	1928	tags=38%, list=13%, signal=43%	
BIOMINERAL TISSUE DEVELOPMENT%GOBP%GO:0031214	BIOMINERAL TISSUE DEVELOPMENT%GOBP%GO:0031214		22	0.8597073	1.9510324	0.0	5.859559E-5	0.01	702	tags=41%, list=5%, signal=43%	
EPITHELIAL TUBE MORPHOGENESIS%GOBP%GO:0060562	EPITHELIAL TUBE MORPHOGENESIS%GOBP%GO:0060562		118	0.6686383	1.948467	0.0	7.5706586E-5	0.013	1903	tags=37%, list=13%, signal=42%	
ARTERY DEVELOPMENT%GOBP%GO:0060840	ARTERY DEVELOPMENT%GOBP%GO:0060840		33	0.8039797	1.946843	0.0	7.516966E-5	0.013	1903	tags=67%, list=13%, signal=76%	
ARTERY MORPHOGENESIS%GOBP%GO:0048844	ARTERY MORPHOGENESIS%GOBP%GO:0048844		32	0.8065254	1.945909	0.0	8.0296704E-5	0.014	1903	tags=69%, list=13%, signal=78%	
CHONDROITIN SULFATE PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0050650	CHONDROITIN SULFATE PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0050650		22	0.8487543	1.9414753	0.0	1.0247691E-4	0.017	703	tags=41%, list=5%, signal=43%	
CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION%GOBP%GO:0021953	CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION%GOBP%GO:0021953		45	0.74654186	1.9411362	0.0	1.0176526E-4	0.017	2330	tags=53%, list=15%, signal=63%	
NEGATIVE REGULATION OF CELL MOTILITY%GOBP%GO:2000146	NEGATIVE REGULATION OF CELL MOTILITY%GOBP%GO:2000146		151	0.64545816	1.9381642	0.0	1.2360813E-4	0.021	1884	tags=32%, list=12%, signal=36%	
BMP SIGNALING PATHWAY%GOBP%GO:0030509	BMP SIGNALING PATHWAY%GOBP%GO:0030509		64	0.7166477	1.9373758	0.0	1.227615E-4	0.021	1855	tags=44%, list=12%, signal=50%	
AXON DEVELOPMENT%GOBP%GO:0061564	AXON DEVELOPMENT%GOBP%GO:0061564		200	0.6422013	1.9361739	0.0	1.21926394E-4	0.021	2703	tags=45%, list=18%, signal=53%	
NEPHRON EPITHELIUM DEVELOPMENT%GOBP%GO:0072009	NEPHRON EPITHELIUM DEVELOPMENT%GOBP%GO:0072009		43	0.7590141	1.9343673	0.0	1.265426E-4	0.022	1561	tags=47%, list=10%, signal=52%	
REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050678	REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050678		156	0.64739394	1.9337153	0.0	1.2569332E-4	0.022	2010	tags=42%, list=13%, signal=48%	
REGULATION OF ADHERENS JUNCTION ORGANIZATION%GOBP%GO:1903391	REGULATION OF ADHERENS JUNCTION ORGANIZATION%GOBP%GO:1903391		40	0.7752482	1.9334471	0.0	1.3033721E-4	0.023	1449	tags=40%, list=10%, signal=44%	
SINGLE ORGANISM CELL ADHESION%GOBP%GO:0098602	SINGLE ORGANISM CELL ADHESION%GOBP%GO:0098602		158	0.6507359	1.9331714	0.0	1.2947405E-4	0.023	1959	tags=34%, list=13%, signal=38%	
REGULATION OF ANGIOGENESIS%GOBP%GO:0045765	REGULATION OF ANGIOGENESIS%GOBP%GO:0045765		145	0.6537684	1.933131	0.0	1.2862224E-4	0.023	1580	tags=35%, list=10%, signal=39%	
NEURON PROJECTION GUIDANCE%GOBP%GO:0097485	NEURON PROJECTION GUIDANCE%GOBP%GO:0097485		127	0.6555216	1.9326777	0.0	1.2778158E-4	0.023	2912	tags=50%, list=19%, signal=61%	
POSITIVE REGULATION OF ENDOTHELIAL CELL MIGRATION%GOBP%GO:0010595	POSITIVE REGULATION OF ENDOTHELIAL CELL MIGRATION%GOBP%GO:0010595		59	0.7203724	1.9321755	0.0	1.2695183E-4	0.023	1568	tags=42%, list=10%, signal=47%	
AXON GUIDANCE%GOBP%GO:0007411	AXON GUIDANCE%GOBP%GO:0007411		127	0.6555216	1.9314375	0.0	1.3134112E-4	0.024	2912	tags=50%, list=19%, signal=61%	
ODONTOGENESIS%GOBP%GO:0042476	ODONTOGENESIS%GOBP%GO:0042476		37	0.78204805	1.9293424	0.0	1.4608612E-4	0.027	2196	tags=49%, list=14%, signal=57%	
KIDNEY MORPHOGENESIS%GOBP%GO:0060993	KIDNEY MORPHOGENESIS%GOBP%GO:0060993		34	0.7744166	1.9268578	0.0	1.555282E-4	0.029	1833	tags=50%, list=12%, signal=57%	
POSITIVE REGULATION OF AXONOGENESIS%GOBP%GO:0050772	POSITIVE REGULATION OF AXONOGENESIS%GOBP%GO:0050772		33	0.78340745	1.9260589	0.0	1.5454384E-4	0.029	2192	tags=55%, list=14%, signal=64%	
NEGATIVE REGULATION OF CELLULAR COMPONENT MOVEMENT%GOBP%GO:0051271	NEGATIVE REGULATION OF CELLULAR COMPONENT MOVEMENT%GOBP%GO:0051271		157	0.6448585	1.9254873	0.0	1.5357188E-4	0.029	1884	tags=32%, list=12%, signal=36%	
REGULATION OF ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:0001936	REGULATION OF ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:0001936		72	0.69849885	1.923301	0.0	1.6282228E-4	0.031	1580	tags=47%, list=10%, signal=52%	
CONNECTIVE TISSUE DEVELOPMENT%GOBP%GO:0061448	CONNECTIVE TISSUE DEVELOPMENT%GOBP%GO:0061448		63	0.7106997	1.9222941	0.0	1.6181097E-4	0.031	1642	tags=41%, list=11%, signal=46%	
MORPHOGENESIS OF A BRANCHING EPITHELIUM%GOBP%GO:0061138	MORPHOGENESIS OF A BRANCHING EPITHELIUM%GOBP%GO:0061138		39	0.7705755	1.9213151	0.0	1.6081212E-4	0.031	1903	tags=51%, list=13%, signal=58%	
MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0001763	MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0001763		42	0.7623273	1.920824	0.0	1.5982555E-4	0.031	1903	tags=48%, list=13%, signal=54%	
CELL JUNCTION ORGANIZATION%GOBP%GO:0034330	CELL JUNCTION ORGANIZATION%GOBP%GO:0034330		134	0.64975905	1.9193777	0.0	1.68727E-4	0.033	2402	tags=38%, list=16%, signal=45%	
CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206	CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206		53	0.72050977	1.9180665	0.0	1.677044E-4	0.033	1836	tags=47%, list=12%, signal=53%	
POSITIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:0001938	POSITIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:0001938		48	0.7438648	1.917691	0.0	1.6669414E-4	0.033	1465	tags=50%, list=10%, signal=55%	
NEGATIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030512	NEGATIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030512		45	0.75173175	1.9176387	0.0	1.7054308E-4	0.034	1977	tags=38%, list=13%, signal=43%	
NEGATIVE REGULATION OF CELL MIGRATION%GOBP%GO:0030336	NEGATIVE REGULATION OF CELL MIGRATION%GOBP%GO:0030336		143	0.6489576	1.9142537	0.0	1.8889888E-4	0.038	1884	tags=31%, list=12%, signal=36%	
REGULATION OF CELL JUNCTION ASSEMBLY%GOBP%GO:1901888	REGULATION OF CELL JUNCTION ASSEMBLY%GOBP%GO:1901888		56	0.71949565	1.9137592	0.0	1.8778113E-4	0.038	2165	tags=43%, list=14%, signal=50%	
MUSCLE CONTRACTION%GOBP%GO:0006936	MUSCLE CONTRACTION%GOBP%GO:0006936		139	0.65057033	1.9115036	0.0	1.9622972E-4	0.04	2758	tags=41%, list=18%, signal=50%	
RENAL TUBULE MORPHOGENESIS%GOBP%GO:0061333	RENAL TUBULE MORPHOGENESIS%GOBP%GO:0061333		26	0.81148916	1.910625	0.0	1.9987044E-4	0.041	1561	tags=54%, list=10%, signal=60%	
MUSCLE CONTRACTION%REACTOME DATABASE ID RELEASE 61%397014	MUSCLE CONTRACTION%REACTOME DATABASE ID RELEASE 61%397014		157	0.6343954	1.909676	0.0	2.127474E-4	0.044	2103	tags=31%, list=14%, signal=36%	
AXONOGENESIS%GOBP%GO:0007409	AXONOGENESIS%GOBP%GO:0007409		189	0.6363469	1.9094204	0.0	2.1151766E-4	0.044	2703	tags=44%, list=18%, signal=53%	
NEPHRON MORPHOGENESIS%GOBP%GO:0072028	NEPHRON MORPHOGENESIS%GOBP%GO:0072028		26	0.82015085	1.9075897	0.0	2.1950867E-4	0.046	1561	tags=58%, list=10%, signal=64%	
RESPONSE TO KETONE%GOBP%GO:1901654	RESPONSE TO KETONE%GOBP%GO:1901654		43	0.7549588	1.9071801	0.0	2.1825434E-4	0.046	1447	tags=42%, list=10%, signal=46%	
AMINOGLYCAN CATABOLIC PROCESS%GOBP%GO:0006026	AMINOGLYCAN CATABOLIC PROCESS%GOBP%GO:0006026		53	0.7283445	1.9051604	0.0	2.217149E-4	0.047	897	tags=30%, list=6%, signal=32%	
NEGATIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903845	NEGATIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903845		45	0.75173175	1.9043372	0.0	2.2503418E-4	0.048	1977	tags=38%, list=13%, signal=43%	
MUSCLE ORGAN MORPHOGENESIS%GOBP%GO:0048644	MUSCLE ORGAN MORPHOGENESIS%GOBP%GO:0048644		34	0.7720296	1.900075	0.0	2.6020908E-4	0.056	1988	tags=56%, list=13%, signal=64%	
ENDOCARDIAL CUSHION DEVELOPMENT%GOBP%GO:0003197	ENDOCARDIAL CUSHION DEVELOPMENT%GOBP%GO:0003197		23	0.8224969	1.8999239	0.0	2.587554E-4	0.056	1836	tags=65%, list=12%, signal=74%	
MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0060415	MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0060415		34	0.7720296	1.8975267	0.0	2.7078253E-4	0.059	1988	tags=56%, list=13%, signal=64%	
HALLMARK_HEDGEHOG_SIGNALING%MSIGDB_C2%HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING%MSIGDB_C2%HALLMARK_HEDGEHOG_SIGNALING		33	0.7587833	1.8968443	0.0	2.78289E-4	0.061	2050	tags=48%, list=13%, signal=56%	
GLOMERULUS DEVELOPMENT%GOBP%GO:0032835	GLOMERULUS DEVELOPMENT%GOBP%GO:0032835		34	0.78265333	1.8966486	0.0	2.7675997E-4	0.061	1549	tags=47%, list=10%, signal=52%	
PALATE DEVELOPMENT%GOBP%GO:0060021	PALATE DEVELOPMENT%GOBP%GO:0060021		33	0.7751349	1.8965267	0.0	2.7524758E-4	0.061	2206	tags=64%, list=15%, signal=74%	
CARDIAC CHAMBER DEVELOPMENT%GOBP%GO:0003205	CARDIAC CHAMBER DEVELOPMENT%GOBP%GO:0003205		62	0.701525	1.8954885	0.0	2.8256877E-4	0.063	1836	tags=44%, list=12%, signal=49%	
LIMB MORPHOGENESIS%GOBP%GO:0035108	LIMB MORPHOGENESIS%GOBP%GO:0035108		37	0.75479364	1.8949703	0.0	2.8104137E-4	0.063	2487	tags=54%, list=16%, signal=64%	
MESONEPHRIC EPITHELIUM DEVELOPMENT%GOBP%GO:0072163	MESONEPHRIC EPITHELIUM DEVELOPMENT%GOBP%GO:0072163		27	0.79569644	1.8924621	0.0	3.0575466E-4	0.069	1394	tags=48%, list=9%, signal=53%	
SULFUR COMPOUND CATABOLIC PROCESS%GOBP%GO:0044273	SULFUR COMPOUND CATABOLIC PROCESS%GOBP%GO:0044273		39	0.7504229	1.8909438	0.0	3.1716446E-4	0.071	897	tags=28%, list=6%, signal=30%	
MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0007517	MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0007517		108	0.65649605	1.8891158	0.0	3.413534E-4	0.077	1836	tags=39%, list=12%, signal=44%	
REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010717	REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010717		63	0.6966664	1.8876245	0.0	3.5246176E-4	0.08	1836	tags=40%, list=12%, signal=45%	
DORSAL/VENTRAL PATTERN FORMATION%GOBP%GO:0009953	DORSAL/VENTRAL PATTERN FORMATION%GOBP%GO:0009953		23	0.81935877	1.8869833	0.0	3.8049257E-4	0.087	1677	tags=57%, list=11%, signal=63%	
NEPHRON EPITHELIUM MORPHOGENESIS%GOBP%GO:0072088	NEPHRON EPITHELIUM MORPHOGENESIS%GOBP%GO:0072088		26	0.82015085	1.8856033	0.0	3.9544285E-4	0.09	1561	tags=58%, list=10%, signal=64%	
MESENCHYME MORPHOGENESIS%GOBP%GO:0072132	MESENCHYME MORPHOGENESIS%GOBP%GO:0072132		23	0.83893824	1.8848749	0.0	4.0189357E-4	0.092	1836	tags=70%, list=12%, signal=79%	
PID_LYMPH_ANGIOGENESIS_PATHWAY%MSIGDB_C2%PID_LYMPH_ANGIOGENESIS_PATHWAY	PID_LYMPH_ANGIOGENESIS_PATHWAY%MSIGDB_C2%PID_LYMPH_ANGIOGENESIS_PATHWAY		24	0.8158734	1.8843492	0.0014814815	4.082468E-4	0.093	1419	tags=46%, list=9%, signal=50%	
NEGATIVE REGULATION OF JAK-STAT CASCADE%GOBP%GO:0046426	NEGATIVE REGULATION OF JAK-STAT CASCADE%GOBP%GO:0046426		40	0.7415487	1.8837965	0.0	4.102926E-4	0.094	1207	tags=35%, list=8%, signal=38%	
RESPONSE TO ELEVATED PLATELET CYTOSOLIC CA2+%REACTOME%R-HSA-76005.2	RESPONSE TO ELEVATED PLATELET CYTOSOLIC CA2+%REACTOME%R-HSA-76005.2		110	0.649723	1.8834106	0.0	4.1237095E-4	0.095	1668	tags=30%, list=11%, signal=33%	
CHORDATE EMBRYONIC DEVELOPMENT%GOBP%GO:0043009	CHORDATE EMBRYONIC DEVELOPMENT%GOBP%GO:0043009		133	0.6395594	1.8821609	0.0	4.2685115E-4	0.099	1836	tags=36%, list=12%, signal=41%	
REGULATION OF AXON EXTENSION%GOBP%GO:0030516	REGULATION OF AXON EXTENSION%GOBP%GO:0030516		35	0.7537762	1.8819265	0.0	4.328975E-4	0.101	2291	tags=51%, list=15%, signal=60%	
REGIONALIZATION%GOBP%GO:0003002	REGIONALIZATION%GOBP%GO:0003002		80	0.6717756	1.8818563	0.0	4.3071114E-4	0.101	2671	tags=50%, list=18%, signal=60%	
POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010718	POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010718		35	0.77255154	1.8815532	0.0	4.2854677E-4	0.101	1836	tags=46%, list=12%, signal=52%	
POSITIVE REGULATION OF EPITHELIAL CELL MIGRATION%GOBP%GO:0010634	POSITIVE REGULATION OF EPITHELIAL CELL MIGRATION%GOBP%GO:0010634		86	0.6621788	1.879679	0.0	4.4251134E-4	0.105	1903	tags=37%, list=13%, signal=42%	
APPENDAGE MORPHOGENESIS%GOBP%GO:0035107	APPENDAGE MORPHOGENESIS%GOBP%GO:0035107		37	0.75479364	1.8785626	0.0	4.6860147E-4	0.111	2487	tags=54%, list=16%, signal=64%	
PLATELET DEGRANULATION%REACTOME%R-HSA-114608.3	PLATELET DEGRANULATION%REACTOME%R-HSA-114608.3		105	0.65554243	1.8785344	0.0	4.6628164E-4	0.111	1327	tags=28%, list=9%, signal=30%	
EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0001837	EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0001837		52	0.7110122	1.878023	0.0	4.68012E-4	0.112	1836	tags=44%, list=12%, signal=50%	
REGULATION OF CHONDROCYTE DIFFERENTIATION%GOBP%GO:0032330	REGULATION OF CHONDROCYTE DIFFERENTIATION%GOBP%GO:0032330		22	0.821589	1.8766304	0.0	4.8170032E-4	0.116	1329	tags=55%, list=9%, signal=60%	
EMBRYONIC ORGAN DEVELOPMENT%GOBP%GO:0048568	EMBRYONIC ORGAN DEVELOPMENT%GOBP%GO:0048568		134	0.63852626	1.8735505	0.0	5.2302034E-4	0.125	1895	tags=37%, list=12%, signal=42%	
PLATELET DEGRANULATION%GOBP%GO:0002576	PLATELET DEGRANULATION%GOBP%GO:0002576		100	0.6538917	1.8719937	0.0	5.5202475E-4	0.132	1327	tags=28%, list=9%, signal=30%	
TGF-BETA SIGNALING PATHWAY%PANTHER PATHWAY%P00052	TGF-BETA SIGNALING PATHWAY%PANTHER PATHWAY%P00052		78	0.67405814	1.869959	0.0	5.845996E-4	0.14	2381	tags=45%, list=16%, signal=53%	
NEGATIVE REGULATION OF LOCOMOTION%GOBP%GO:0040013	NEGATIVE REGULATION OF LOCOMOTION%GOBP%GO:0040013		166	0.61352074	1.8698193	0.0	5.857243E-4	0.141	1884	tags=31%, list=12%, signal=35%	
EMBRYO DEVELOPMENT ENDING IN BIRTH OR EGG HATCHING%GOBP%GO:0009792	EMBRYO DEVELOPMENT ENDING IN BIRTH OR EGG HATCHING%GOBP%GO:0009792		134	0.6394869	1.8689035	0.0	5.906715E-4	0.143	1836	tags=36%, list=12%, signal=40%	
CELLULAR RESPONSE TO VASCULAR ENDOTHELIAL GROWTH FACTOR STIMULUS%GOBP%GO:0035924	CELLULAR RESPONSE TO VASCULAR ENDOTHELIAL GROWTH FACTOR STIMULUS%GOBP%GO:0035924		24	0.8184791	1.8685004	0.0	5.9173425E-4	0.144	1903	tags=58%, list=13%, signal=67%	
NEGATIVE REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030514	NEGATIVE REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030514		21	0.8465759	1.8682249	0.0	5.928009E-4	0.145	1841	tags=67%, list=12%, signal=76%	
